raceId,driverId,constructorId,grid,rank,points,positionOrder,year,round,circuitId,race_date,circuit_lat,circuit_lng,circuit_alt,qualifying_position,q1_ms,q2_ms,q3_ms,qualifying_gap_to_pole_ms,grid_rank_within_race,driver_circuit_pit_time_mean_hist,driver_circuit_pit_time_total_hist,driver_circuit_pit_stop_count_mean_hist,driver_circuit_pit_stop_count_max_hist,driver_circuit_pit_stop_count_min_hist,driver_circuit_lap_time_mean_hist,driver_circuit_race_lap_time_total_mean_hist,driver_circuit_best_lap_hist,driver_circuit_worst_lap_hist,driver_circuit_lap_time_std_hist,driver_circuit_laps_completed_mean_hist,driver_points_prev,driver_wins_prev,driver_championship_position_mean_hist,driver_circuit_wins_hist,driver_circuit_finish_position_mean_hist,driver_season_points_before_race,constructor_points_prev,constructor_wins_prev,constructor_championship_position_mean_hist,constructor_circuit_finish_position_mean_hist,constructor_circuit_wins_hist,constructor_season_points_before_race,driver_last_3_avg_finish_position,driver_last_3_top3_rate,driver_last_3_top10_rate,driver_last_5_avg_finish_position,driver_last_5_top3_rate,driver_last_5_top10_rate,driver_last_10_avg_finish_position,driver_last_10_top3_rate,driver_last_10_top10_rate,constructor_last_3_avg_finish_position,constructor_last_3_top10_rate,constructor_last_5_avg_finish_position,constructor_last_5_top10_rate,constructor_last_10_avg_finish_position,constructor_last_10_top10_rate
834,660,154,19.0,,0.0,7,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,19.0,,,,,,,,,,,,0.0,0.0,12.0,0,,0.0,,,,,0,5.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,12.666666666666666,0.3333333333333333,9.4,0.6,9.4,0.6
834,633,6,6.0,,0.0,8,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,6.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
834,741,154,4.0,,0.0,9,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,4.0,,,,,,,,,,,,0.0,0.0,8.0,0,,0.0,,,,,0,5.0,8.0,0.0,1.0,8.0,0.0,1.0,8.0,0.0,1.0,12.666666666666666,0.3333333333333333,9.4,0.6,9.4,0.6
834,498,105,3.0,,0.0,10,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,3.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,16.666666666666668,0.0,14.8,0.2,13.285714285714286,0.42857142857142855
834,642,51,2.0,,0.0,11,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,2.0,,,,,,,,,,,,9.0,1.0,1.0,0,,9.0,,,,,0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.666666666666667,0.6666666666666666,4.5,0.75,4.5,0.75
834,786,51,5.0,,0.0,12,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,5.0,,,,,,,,,,,,6.0,0.0,2.0,0,,6.0,,,,,0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.666666666666667,0.6666666666666666,4.5,0.75,4.5,0.75
834,627,154,10.0,,0.0,13,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,10.0,,,,,,,,,,,,2.0,0.0,5.0,0,,2.0,,,,,0,5.0,5.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,12.666666666666666,0.3333333333333333,9.4,0.6,9.4,0.6
834,626,141,11.0,,0.0,14,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,11.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
834,640,105,12.0,,0.0,15,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,12.0,,,,,,,,,,,,0.0,0.0,18.0,0,,0.0,,,,,0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,16.666666666666668,0.0,14.8,0.2,13.285714285714286,0.42857142857142855
834,427,141,13.0,,0.0,16,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,13.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
834,787,151,14.0,,0.0,17,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,14.0,,,,,,,,,,,,0.0,0.0,7.0,0,,0.0,,,,,0,0.0,7.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,1.0,20.333333333333332,0.0,14.8,0.4,14.8,0.4
834,762,105,17.0,,0.0,18,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,17.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,16.666666666666668,0.0,14.8,0.2,13.285714285714286,0.42857142857142855
834,501,87,20.0,,0.0,19,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,20.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
834,687,6,21.0,,0.0,20,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,21.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
834,792,105,18.0,,0.0,21,1950,2,6,1950-05-21,43.7347,7.42056,7,,,,,,18.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,16.666666666666668,0.0,14.8,0.2,13.285714285714286,0.42857142857142855
835,593,113,5.0,,9.0,1,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,5.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,701,150,10.0,,6.0,2,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,9.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,768,150,3.0,,4.0,3,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,3.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,770,113,12.0,,3.0,4,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,11.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,794,113,9.0,,1.0,5,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,8.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,766,119,23.0,,0.0,6,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,23.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,654,113,1.0,,0.0,7,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,1.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,726,110,4.0,,0.0,8,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,4.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,555,138,19.0,,0.0,9,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,19.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,559,113,11.0,,0.0,10,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,10.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,795,156,16.0,,0.0,11,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,15.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,518,129,13.0,,0.0,12,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,12.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,772,113,26.0,,0.0,13,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,26.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,658,113,6.0,,0.0,14,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,6.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,526,110,24.0,,0.0,15,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,24.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,520,157,31.0,,0.0,16,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,31.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,653,116,27.0,,0.0,17,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,27.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,732,113,33.0,,0.0,18,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,33.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,771,113,20.0,,0.0,19,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,20.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,677,105,14.0,,0.0,20,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,13.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,6.0,,,,,,,,,,18.0,0.0,13.8,0.4,13.6,0.3
835,659,113,15.0,,0.0,21,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,14.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,796,158,29.0,,0.0,22,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,29.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,797,159,30.0,,0.0,23,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,30.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,509,160,28.0,,0.0,24,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,28.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,731,105,21.0,,0.0,25,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,21.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,6.0,,,,,,,,,,18.0,0.0,13.8,0.4,13.6,0.3
835,729,162,22.0,,0.0,26,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,22.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,798,161,17.0,,0.0,27,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,16.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,803,161,17.0,,0.0,27,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,16.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,615,113,2.0,,0.0,28,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,2.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,799,113,32.0,,0.0,29,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,32.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,611,113,25.0,,0.0,30,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,25.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,537,107,18.0,,0.0,32,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,18.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
835,630,113,7.0,,0.0,33,1950,3,19,1950-05-30,39.795,-86.2347,223,,,,,,7.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,0.0,,,,,,,,,,,,,,,
836,642,51,2.0,,9.0,1,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,2.0,,,,,,,,,,,,9.0,1.0,1.0,0,,9.0,,,,,0,28.0,6.0,0.5,0.5,6.0,0.5,0.5,6.0,0.5,0.5,8.0,0.3333333333333333,7.8,0.4,6.0,0.5714285714285714
836,786,51,3.0,,6.0,2,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,3.0,,,,,,,,,,,,6.0,0.0,3.0,0,,6.0,,,,,0,28.0,7.0,0.5,0.5,7.0,0.5,0.5,7.0,0.5,0.5,8.0,0.3333333333333333,7.8,0.4,6.0,0.5714285714285714
836,627,154,10.0,,4.0,3,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,10.0,,,,,,,,,,,,2.0,0.0,9.0,0,,2.0,,,,,0,5.0,9.0,0.0,0.5,9.0,0.0,0.5,9.0,0.0,0.5,9.666666666666666,0.6666666666666666,11.8,0.4,9.5,0.625
836,669,105,8.0,,3.0,4,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,8.0,,,,,,,,,,,,2.0,0.0,13.0,0,,2.0,,,,,0,6.0,9.5,0.0,0.5,9.5,0.0,0.5,9.5,0.0,0.5,22.0,0.0,19.8,0.0,15.2,0.3
836,697,105,12.0,,2.0,5,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,12.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,6.0,,,,,,,,,,22.0,0.0,19.8,0.0,15.2,0.3
836,640,105,11.0,,0.0,6,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,11.0,,,,,,,,,,,,0.0,0.0,29.0,0,,0.0,,,,,0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,22.0,0.0,19.8,0.0,15.2,0.3
836,800,105,15.0,,0.0,7,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,15.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,6.0,,,,,,,,,,22.0,0.0,19.8,0.0,15.2,0.3
836,501,154,18.0,,0.0,8,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,18.0,,,,,,,,,,,,0.0,0.0,40.5,0,,0.0,,,,,0,5.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,9.666666666666666,0.6666666666666666,11.8,0.4,9.5,0.625
836,589,105,16.0,,0.0,9,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,16.0,,,,,,,,,,,,4.0,0.0,10.333333333333334,0,,4.0,,,,,0,6.0,10.5,0.5,0.5,10.5,0.5,0.5,10.5,0.5,0.5,22.0,0.0,19.8,0.0,15.2,0.3
836,660,154,14.0,,0.0,10,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,14.0,,,,,,,,,,,,0.0,0.0,14.333333333333334,0,,0.0,,,,,0,5.0,9.0,0.0,0.5,9.0,0.0,0.5,9.0,0.0,0.5,9.666666666666666,0.6666666666666666,11.8,0.4,9.5,0.625
836,780,105,17.0,,0.0,11,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,17.0,,,,,,,,,,,,,,,0,,0.0,,,,,0,6.0,,,,,,,,,,22.0,0.0,19.8,0.0,15.2,0.3
836,579,51,1.0,,0.0,12,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,1.0,,,,,,,,,,,,9.0,1.0,5.666666666666667,0,,9.0,,,,,0,28.0,6.5,0.5,0.5,6.5,0.5,0.5,6.5,0.5,0.5,8.0,0.3333333333333333,7.8,0.4,6.0,0.5714285714285714
836,741,154,6.0,,0.0,13,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,6.0,,,,,,,,,,,,0.0,0.0,14.666666666666666,0,,0.0,,,,,0,5.0,8.5,0.0,1.0,8.5,0.0,1.0,8.5,0.0,1.0,9.666666666666666,0.6666666666666666,11.8,0.4,9.5,0.625
836,789,154,9.0,,0.0,14,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,9.0,,,,,,,,,,,,0.0,0.0,33.0,0,,0.0,,,,,0,5.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,9.666666666666666,0.6666666666666666,11.8,0.4,9.5,0.625
836,793,6,13.0,,0.0,15,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,13.0,,,,,,,,,,,,3.0,0.0,10.0,0,,3.0,,,,,0,9.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,10.666666666666666,0.6666666666666666,8.5,0.75,8.5,0.75
836,633,6,4.0,,0.0,16,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,4.0,,,,,,,,,,,,0.0,0.0,30.5,0,,0.0,,,,,0,9.0,8.0,0.0,1.0,8.0,0.0,1.0,8.0,0.0,1.0,10.666666666666666,0.6666666666666666,8.5,0.75,8.5,0.75
836,647,6,5.0,,0.0,17,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,5.0,,,,,,,,,,,,6.0,0.0,4.5,0,,6.0,,,,,0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,10.666666666666666,0.6666666666666666,8.5,0.75,8.5,0.75
836,704,154,7.0,,0.0,18,1950,4,66,1950-06-04,46.9589,7.40194,551,,,,,,7.0,,,,,,,,,,,,3.0,0.0,7.0,0,,3.0,,,,,0,5.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,9.666666666666666,0.6666666666666666,11.8,0.4,9.5,0.625
837,579,51,2.0,,8.0,1,1950,5,13,1950-06-18,50.4372,5.97139,401,,,,,,2.0,,,,,,,,,,,,9.0,1.0,5.0,0,,9.0,,,,,0,43.0,8.333333333333334,0.3333333333333333,0.3333333333333333,8.333333333333334,0.3333333333333333,0.3333333333333333,8.333333333333334,0.3333333333333333,0.3333333333333333,5.0,0.6666666666666666,7.6,0.4,5.7,0.6
837,786,51,3.0,,6.0,2,1950,5,13,1950-06-18,50.4372,5.97139,401,,,,,,3.0,,,,,,,,,,,,12.0,0.0,2.75,0,,12.0,,,,,0,43.0,5.333333333333333,0.6666666666666666,0.6666666666666666,5.333333333333333,0.6666666666666666,0.6666666666666666,5.333333333333333,0.6666666666666666,0.6666666666666666,5.0,0.6666666666666666,7.6,0.4,5.7,0.6
837,627,154,8.0,,4.0,3,1950,5,13,1950-06-18,50.4372,5.97139,401,,,,,,8.0,,,,,,,,,,,,6.0,0.0,8.5,0,,6.0,,,,,0,9.0,7.0,0.3333333333333333,0.6666666666666666,7.0,0.3333333333333333,0.6666666666666666,7.0,0.3333333333333333,0.6666666666666666,15.0,0.0,12.6,0.4,11.4,0.5
837,642,51,1.0,,4.0,4,1950,5,13,1950-06-18,50.4372,5.97139,401,,,,,,1.0,,,,,,,,,,,,18.0,2.0,1.0,0,,18.0,,,,,0,43.0,4.333333333333333,0.6666666666666666,0.6666666666666666,4.333333333333333,0.6666666666666666,0.6666666666666666,4.333333333333333,0.6666666666666666,0.6666666666666666,5.0,0.6666666666666666,7.6,0.4,5.7,0.6
837,647,6,7.0,,2.0,5,1950,5,13,1950-06-18,50.4372,5.97139,401,,,,,,7.0,,,,,,,,,,,,6.0,0.0,4.666666666666667,0,,6.0,,,,,0,9.0,9.5,0.5,0.5,9.5,0.5,0.5,9.5,0.5,0.5,16.0,0.0,15.2,0.2,11.714285714285714,0.42857142857142855
